"row_idx","archivo_origen","duracion_hrs","distancia_km","velocidad_kmh","hora_inicio","hora_fin","comuna","via","indice_coord","lon","lat","alt","fecha","segment_id","fecha_dia","reset_flag","lat_prev","lon_prev","dist_from_prev_km","__jump_thr__","jump_flag","new_segment_flag","segment_seq"
"651","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.58","0.67","24.44","13:10","13:45","Los Angeles","Rengo","5","-72.349523","-37.467581","122.74457506093216","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::95","2025-07-01","False","-37.467574","-72.348215","0.1154405294423919","0.4","False","False","95"
"652","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.58","0.67","24.44","13:10","13:45","Los Angeles","Rengo","6","-72.350733","-37.467546","122.74457506093216","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::95","2025-07-01","False","-37.467581","-72.349523","0.10685980153690486","0.4","False","False","95"
"653","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.58","0.67","24.44","13:10","13:45","Los Angeles","Rengo","7","-72.352173","-37.467533","122.74457506093216","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::95","2025-07-01","False","-37.467546","-72.350733","0.1270958875173356","0.4","False","False","95"
"654","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.58","0.67","24.44","13:10","13:45","Los Angeles","Rengo","8","-72.353713","-37.467531","122.74457506093216","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::95","2025-07-01","False","-37.467533","-72.352173","0.13591339478432105","0.4","False","False","95"
"655","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","0","-72.465076","-37.479225","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","True","-37.467531","-72.353713","9.913260125348325","0.4","False","True","96"
"656","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","1","-72.46428","-37.479474","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479225","-72.465076","0.07550019101400325","0.4","False","False","96"
"657","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","2","-72.463529","-37.479722","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479474","-72.46428","0.07177774372880243","0.4","False","False","96"
"658","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","3","-72.463216","-37.479815","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479722","-72.463529","0.029491868693249206","0.4","False","False","96"
"659","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","4","-72.462941","-37.47989","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479815","-72.463216","0.025659280771437885","0.4","False","False","96"
"660","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","5","-72.462643","-37.479946","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.47989","-72.462941","0.027022954398877193","0.4","False","False","96"
"661","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","6","-72.462275","-37.479998","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479946","-72.462643","0.032983331642664156","0.4","False","False","96"
"662","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","7","-72.461956","-37.480035","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.479998","-72.462275","0.02844782688465508","0.4","False","False","96"
"663","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","8","-72.461485","-37.480074","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480035","-72.461956","0.04178693149000411","0.4","False","False","96"
"664","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","9","-72.461225","-37.48013","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480074","-72.461485","0.023772550696268664","0.4","False","False","96"
"665","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","10","-72.461127","-37.480172","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.48013","-72.461225","0.009828074213431797","0.4","False","False","96"
"666","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","11","-72.461048","-37.480231","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480172","-72.461127","0.009572616303898855","0.4","False","False","96"
"667","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","12","-72.460986","-37.480261","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480231","-72.461048","0.006407702952394865","0.4","False","False","96"
"668","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","13","-72.460912","-37.480275","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480261","-72.460986","0.0067127835306092405","0.4","False","False","96"
"669","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","14","-72.460827","-37.480273","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480275","-72.460912","0.007503720736192148","0.4","False","False","96"
"670","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","15","-72.460727","-37.480257","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480273","-72.460827","0.009001598508936538","0.4","False","False","96"
"671","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","16","-72.460569","-37.480228","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480257","-72.460727","0.014310030793345935","0.4","False","False","96"
"672","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","17","-72.460397","-37.480211","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480228","-72.460569","0.015294605727134772","0.4","False","False","96"
"673","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","18","-72.460203","-37.480205","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480211","-72.460397","0.017131627013575897","0.4","False","False","96"
"674","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","19","-72.45994","-37.480211","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480205","-72.460203","0.0232168043316075","0.4","False","False","96"
"675","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","20","-72.45869","-37.480297","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480211","-72.45994","0.11071414840795514","0.4","False","False","96"
"676","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.67","0.63","22.42","17:45","18:25","Los Angeles","Ruta Q-34","21","-72.458583","-37.480662","133.80031112248167","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::96","2025-07-01","False","-37.480297","-72.45869","0.04166995789893222","0.4","False","False","96"
"677","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","0","-73.060546","-36.786791","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","True","-37.480662","-72.458583","93.81034409745087","0.4","False","True","97"
"678","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","1","-73.060918","-36.787668","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.786791","-73.060546","0.10299127941942438","0.4","False","False","97"
"679","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","2","-73.061098","-36.78806","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.787668","-73.060918","0.04644235475112237","0.4","False","False","97"
"680","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","3","-73.061313","-36.788466","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.78806","-73.061098","0.049037307773197085","0.4","False","False","97"
"681","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","4","-73.061803","-36.78932","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.788466","-73.061313","0.10450596956890318","0.4","False","False","97"
"682","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","5","-73.061945","-36.789574","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.78932","-73.061803","0.030945039277931352","0.4","False","False","97"
"683","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","6","-73.062065","-36.789742","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.789574","-73.061945","0.021521161261701557","0.4","False","False","97"
"684","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","7","-73.062166","-36.789892","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.789742","-73.062065","0.01894965199687988","0.4","False","False","97"
"685","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","8","-73.062264","-36.790046","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.789892","-73.062166","0.01921952090152651","0.4","False","False","97"
"686","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","9","-73.062314","-36.790123","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.790046","-73.062264","0.009650517071579932","0.4","False","False","97"
"687","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","10","-73.062484","-36.790388","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.790123","-73.062314","0.03312783968951441","0.4","False","False","97"
"688","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","11","-73.062736","-36.790691","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.790388","-73.062484","0.04048111292948148","0.4","False","False","97"
"689","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.83","0.58","15.77","18:45","19:35","Talcahuano","Av. Jorge Alessandri","12","-73.063373","-36.791521","190.28161679285347","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::97","2025-07-01","False","-36.790691","-73.062736","0.10832978471027706","0.4","False","False","97"
"690","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","0","-71.38096","-37.38464","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","True","-36.791521","-73.063373","163.15274840162226","0.4","False","True","98"
"691","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","1","-71.380699","-37.384504","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","False","-37.38464","-71.38096","0.027576490739107264","0.4","False","False","98"
"692","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","2","-71.380158","-37.384141","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","False","-37.384504","-71.380699","0.0625619998344956","0.4","False","False","98"
"693","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","3","-71.37982","-37.383972","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","False","-37.384141","-71.380158","0.035284153682451386","0.4","False","False","98"
"694","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","4","-71.379599","-37.383913","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","False","-37.383972","-71.37982","0.020598869546721597","0.4","False","False","98"
"695","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml","0.5","0.64","19.42","13:20","13:50","Antuco","Ruta Q-45","5","-71.37943","-37.383862","154.4640098856966","2025-07-01","congestiones_duracion_Región del Bío-Bío_01_07_2025.kml::98","2025-07-01","False","-37.383913","-71.379599","0.0159724457524689","0.4","False","False","98"
